patient,file,start_sec,end_sec,label,channel,model,drive,noise_intensity,substeps,trial,seed,detector,target_frequency,snr_db,input_snr_db,snr_interpretation,clipped_fraction,noise_convention,initial_state,clip,events,intervals,discarded_intervals,ddof,cv,coherence,valid,reason,zero_noise_snr_db,snr_change_vs_zero_noise_db,snr_change_vs_input_db
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,bistable_driven_regularity,eeg_component,0.1,2,2,6150676883091691409,bistable hysteresis; CV sample SD; five intervals,2.25,-20.040655776679998,11.724495682205001,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,0,0,0,1,,,False,insufficient_intervals,11.463562777230038,-31.504218553910036,-31.765151458885
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,bistable_driven_regularity,eeg_component,0.5,2,0,5467364685018783524,bistable hysteresis; CV sample SD; five intervals,2.25,-8.937867792130332,11.724495682205001,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,0,0,0,1,,,False,insufficient_intervals,11.463562777230038,-20.40143056936037,-20.662363474335333
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,bistable_driven_regularity,eeg_component,0.5,2,1,5039564222463091381,bistable hysteresis; CV sample SD; five intervals,2.25,-3.344979759645758,11.724495682205001,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,0,0,0,1,,,False,insufficient_intervals,11.463562777230038,-14.808542536875796,-15.06947544185076
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,bistable_driven_regularity,eeg_component,0.5,2,2,6150676883091691409,bistable hysteresis; CV sample SD; five intervals,2.25,-30.721582005603175,11.724495682205001,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,2,1,0,1,,,False,insufficient_intervals,11.463562777230038,-42.18514478283321,-42.44607768780818
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,bistable_driven_regularity,eeg_component,2.0,2,0,5467364685018783524,bistable hysteresis; CV sample SD; five intervals,2.25,-10.111150546474029,11.724495682205001,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,3,2,0,1,,,False,insufficient_intervals,11.463562777230038,-21.574713323704067,-21.835646228679032
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,bistable_driven_regularity,eeg_component,2.0,2,1,5039564222463091381,bistable hysteresis; CV sample SD; five intervals,2.25,-3.474073717749182,11.724495682205001,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,1,0,0,1,,,False,insufficient_intervals,11.463562777230038,-14.93763649497922,-15.198569399954183
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,bistable_driven_regularity,eeg_component,2.0,2,2,6150676883091691409,bistable hysteresis; CV sample SD; five intervals,2.25,-20.747752746568914,11.724495682205001,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,2,1,0,1,,,False,insufficient_intervals,11.463562777230038,-32.21131552379895,-32.472248428773916
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,bistable_driven_regularity,no_external_drive,0.0,1,0,11246914186339654880,bistable hysteresis; CV sample SD; five intervals,2.25,,,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,0,0,0,1,,,False,insufficient_intervals,,,
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,bistable_driven_regularity,no_external_drive,0.0,1,1,6035664361125705715,bistable hysteresis; CV sample SD; five intervals,2.25,,,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,0,0,0,1,,,False,insufficient_intervals,,,
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,bistable_driven_regularity,no_external_drive,0.0,1,2,4510323369277704900,bistable hysteresis; CV sample SD; five intervals,2.25,,,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,0,0,0,1,,,False,insufficient_intervals,,,
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,bistable_driven_regularity,no_external_drive,0.1,1,0,11246914186339654880,bistable hysteresis; CV sample SD; five intervals,2.25,-7.937133682172643,,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,0,0,0,1,,,False,insufficient_intervals,,,
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,bistable_driven_regularity,no_external_drive,0.1,1,1,6035664361125705715,bistable hysteresis; CV sample SD; five intervals,2.25,-5.3219131269201725,,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,0,0,0,1,,,False,insufficient_intervals,,,
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,bistable_driven_regularity,no_external_drive,0.1,1,2,4510323369277704900,bistable hysteresis; CV sample SD; five intervals,2.25,-11.259182807402176,,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,0,0,0,1,,,False,insufficient_intervals,,,
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,bistable_driven_regularity,no_external_drive,0.5,1,0,11246914186339654880,bistable hysteresis; CV sample SD; five intervals,2.25,-11.417685751842026,,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,1,0,0,1,,,False,insufficient_intervals,,,
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,bistable_driven_regularity,no_external_drive,0.5,1,1,6035664361125705715,bistable hysteresis; CV sample SD; five intervals,2.25,-6.674271326006408,,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,1,0,0,1,,,False,insufficient_intervals,,,
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,bistable_driven_regularity,no_external_drive,0.5,1,2,4510323369277704900,bistable hysteresis; CV sample SD; five intervals,2.25,-12.813415842778229,,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,0,0,0,1,,,False,insufficient_intervals,,,
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,bistable_driven_regularity,no_external_drive,2.0,1,0,11246914186339654880,bistable hysteresis; CV sample SD; five intervals,2.25,-8.138756518854759,,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,1,0,0,1,,,False,insufficient_intervals,,,
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,bistable_driven_regularity,no_external_drive,2.0,1,1,6035664361125705715,bistable hysteresis; CV sample SD; five intervals,2.25,-6.411926875622623,,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,3,2,0,1,,,False,insufficient_intervals,,,
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,bistable_driven_regularity,no_external_drive,2.0,1,2,4510323369277704900,bistable hysteresis; CV sample SD; five intervals,2.25,-11.777917236632158,,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,2,1,0,1,,,False,insufficient_intervals,,,
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,bistable_driven_regularity,no_external_drive,0.0,2,0,5467364685018783524,bistable hysteresis; CV sample SD; five intervals,2.25,,,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,0,0,0,1,,,False,insufficient_intervals,,,
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,bistable_driven_regularity,no_external_drive,0.0,2,1,5039564222463091381,bistable hysteresis; CV sample SD; five intervals,2.25,,,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,0,0,0,1,,,False,insufficient_intervals,,,
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,bistable_driven_regularity,no_external_drive,0.0,2,2,6150676883091691409,bistable hysteresis; CV sample SD; five intervals,2.25,,,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,0,0,0,1,,,False,insufficient_intervals,,,
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,bistable_driven_regularity,no_external_drive,0.1,2,0,5467364685018783524,bistable hysteresis; CV sample SD; five intervals,2.25,-8.311977958854506,,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,0,0,0,1,,,False,insufficient_intervals,,,
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,bistable_driven_regularity,no_external_drive,0.1,2,1,5039564222463091381,bistable hysteresis; CV sample SD; five intervals,2.25,-0.9794256478615435,,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,0,0,0,1,,,False,insufficient_intervals,,,
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,bistable_driven_regularity,no_external_drive,0.1,2,2,6150676883091691409,bistable hysteresis; CV sample SD; five intervals,2.25,-25.170320543171506,,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,0,0,0,1,,,False,insufficient_intervals,,,
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,bistable_driven_regularity,no_external_drive,0.5,2,0,5467364685018783524,bistable hysteresis; CV sample SD; five intervals,2.25,-9.869218445664165,,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,0,0,0,1,,,False,insufficient_intervals,,,
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,bistable_driven_regularity,no_external_drive,0.5,2,1,5039564222463091381,bistable hysteresis; CV sample SD; five intervals,2.25,-1.5148784944235332,,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,0,0,0,1,,,False,insufficient_intervals,,,
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,bistable_driven_regularity,no_external_drive,0.5,2,2,6150676883091691409,bistable hysteresis; CV sample SD; five intervals,2.25,-23.565767025709516,,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,2,1,0,1,,,False,insufficient_intervals,,,
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,bistable_driven_regularity,no_external_drive,2.0,2,0,5467364685018783524,bistable hysteresis; CV sample SD; five intervals,2.25,-10.388900004315289,,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,3,2,0,1,,,False,insufficient_intervals,,,
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,bistable_driven_regularity,no_external_drive,2.0,2,1,5039564222463091381,bistable hysteresis; CV sample SD; five intervals,2.25,-2.5607873923715614,,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,1,0,0,1,,,False,insufficient_intervals,,,
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,bistable_driven_regularity,no_external_drive,2.0,2,2,6150676883091691409,bistable hysteresis; CV sample SD; five intervals,2.25,-18.541261610452523,,local target-band PSD ratio; control is noise-only,0.0,sqrt(2Ddt),-1.0,3.0,2,1,0,1,,,False,insufficient_intervals,,,
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,fhn_sde,eeg_component,0.0,1,0,6173266222930575267,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,2.25,3.4226136789093218,11.724495682205001,local target-band PSD ratio; control is noise-only,0.0,sde,,,2,1,0,0,,,False,insufficient_intervals,3.4226136789093218,0.0,-8.30188200329568
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,fhn_sde,eeg_component,0.0,1,1,15096000637201056860,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,2.25,3.4226136789093218,11.724495682205001,local target-band PSD ratio; control is noise-only,0.0,sde,,,2,1,0,0,,,False,insufficient_intervals,3.4226136789093218,0.0,-8.30188200329568
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,fhn_sde,eeg_component,0.0,1,2,8343842141920088809,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,2.25,3.4226136789093218,11.724495682205001,local target-band PSD ratio; control is noise-only,0.0,sde,,,2,1,0,0,,,False,insufficient_intervals,3.4226136789093218,0.0,-8.30188200329568
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,fhn_sde,eeg_component,0.1,1,0,6173266222930575267,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,2.25,-2.7321972768598752,11.724495682205001,local target-band PSD ratio; control is noise-only,0.0,sde,,,6,5,0,0,0.7957309902542649,1.2567061133065383,True,ok,3.4226136789093218,-6.154810955769197,-14.456692959064876
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,fhn_sde,eeg_component,0.1,1,1,15096000637201056860,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,2.25,3.7144370590704727,11.724495682205001,local target-band PSD ratio; control is noise-only,0.0,sde,,,4,3,0,0,0.9983281206634489,1.0016746791980977,True,ok,3.4226136789093218,0.29182338016115095,-8.010058623134528
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,fhn_sde,eeg_component,0.1,1,2,8343842141920088809,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,2.25,-19.708583894719087,11.724495682205001,local target-band PSD ratio; control is noise-only,0.0,sde,,,7,6,0,0,0.4601174221793377,2.1733582598622725,True,ok,3.4226136789093218,-23.13119757362841,-31.433079576924086
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,fhn_sde,eeg_component,0.5,1,0,6173266222930575267,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,2.25,-8.351543038614501,11.724495682205001,local target-band PSD ratio; control is noise-only,0.0,sde,,,4,3,0,0,0.1076032058327355,9.293403409880339,True,ok,3.4226136789093218,-11.774156717523823,-20.076038720819504
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,fhn_sde,eeg_component,0.5,1,1,15096000637201056860,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,2.25,4.27179153252857,11.724495682205001,local target-band PSD ratio; control is noise-only,0.0,sde,,,7,6,0,0,0.6108382450734352,1.637094612305717,True,ok,3.4226136789093218,0.8491778536192482,-7.452704149676431
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,fhn_sde,eeg_component,0.5,1,2,8343842141920088809,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,2.25,-8.929360037278304,11.724495682205001,local target-band PSD ratio; control is noise-only,0.0,sde,,,8,7,0,0,0.5432917473110437,1.8406316770857982,True,ok,3.4226136789093218,-12.351973716187626,-20.653855719483303
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,fhn_sde,eeg_component,2.0,1,0,6173266222930575267,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,2.25,-9.624081379276108,11.724495682205001,local target-band PSD ratio; control is noise-only,0.0,sde,,,4,3,0,0,0.6353446711798802,1.573948827087711,True,ok,3.4226136789093218,-13.04669505818543,-21.34857706148111
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,fhn_sde,eeg_component,2.0,1,1,15096000637201056860,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,2.25,4.922240089140536,11.724495682205001,local target-band PSD ratio; control is noise-only,0.0,sde,,,8,7,0,0,0.7229174886825479,1.3832837296859564,True,ok,3.4226136789093218,1.4996264102312145,-6.802255593064465
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,fhn_sde,eeg_component,2.0,1,2,8343842141920088809,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,2.25,-7.4097299636595455,11.724495682205001,local target-band PSD ratio; control is noise-only,0.0,sde,,,6,5,0,0,0.5055728215656566,1.9779544258395902,True,ok,3.4226136789093218,-10.832343642568867,-19.134225645864547
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,fhn_sde,eeg_component,0.0,2,0,7738138755767798467,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,2.25,3.420688485021377,11.724495682205001,local target-band PSD ratio; control is noise-only,0.0,sde,,,2,1,0,0,,,False,insufficient_intervals,3.420688485021377,0.0,-8.303807197183623
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,fhn_sde,eeg_component,0.0,2,1,10431830874568711072,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,2.25,3.420688485021377,11.724495682205001,local target-band PSD ratio; control is noise-only,0.0,sde,,,2,1,0,0,,,False,insufficient_intervals,3.420688485021377,0.0,-8.303807197183623
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,fhn_sde,eeg_component,0.0,2,2,22049746362159392,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,2.25,3.420688485021377,11.724495682205001,local target-band PSD ratio; control is noise-only,0.0,sde,,,2,1,0,0,,,False,insufficient_intervals,3.420688485021377,0.0,-8.303807197183623
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,fhn_sde,eeg_component,0.1,2,0,7738138755767798467,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,2.25,-5.692338360270204,11.724495682205001,local target-band PSD ratio; control is noise-only,0.0,sde,,,7,6,0,0,0.4738016836936145,2.110587687667766,True,ok,3.420688485021377,-9.113026845291582,-17.416834042475205
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,fhn_sde,eeg_component,0.1,2,1,10431830874568711072,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,2.25,-6.754751273118769,11.724495682205001,local target-band PSD ratio; control is noise-only,0.0,sde,,,5,4,0,0,0.202012069069119,4.950199285656775,True,ok,3.420688485021377,-10.175439758140147,-18.47924695532377
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,fhn_sde,eeg_component,0.1,2,2,22049746362159392,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,2.25,-9.402664119849108,11.724495682205001,local target-band PSD ratio; control is noise-only,0.0,sde,,,3,2,0,0,,,False,insufficient_intervals,3.420688485021377,-12.823352604870486,-21.12715980205411
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,fhn_sde,eeg_component,0.5,2,0,7738138755767798467,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,2.25,-7.695962872620839,11.724495682205001,local target-band PSD ratio; control is noise-only,0.0,sde,,,6,4,1,0,0.6093261075420611,1.6411573172760716,True,ok,3.420688485021377,-11.116651357642215,-19.420458554825842
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,fhn_sde,eeg_component,0.5,2,1,10431830874568711072,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,2.25,-10.588709015513633,11.724495682205001,local target-band PSD ratio; control is noise-only,0.0,sde,,,4,3,0,0,0.5576528360640323,1.7932303672264933,True,ok,3.420688485021377,-14.009397500535009,-22.313204697718632
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,fhn_sde,eeg_component,0.5,2,2,22049746362159392,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,2.25,-11.70984681904374,11.724495682205001,local target-band PSD ratio; control is noise-only,0.0,sde,,,4,3,0,0,0.22548134453806568,4.43495670140099,True,ok,3.420688485021377,-15.130535304065116,-23.434342501248743
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,fhn_sde,eeg_component,2.0,2,0,7738138755767798467,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,2.25,-8.32722628592889,11.724495682205001,local target-band PSD ratio; control is noise-only,0.0,sde,,,7,5,1,0,0.4655212878531383,2.148129475693232,True,ok,3.420688485021377,-11.747914770950267,-20.05172196813389
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,fhn_sde,eeg_component,2.0,2,1,10431830874568711072,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,2.25,-6.4537453319849325,11.724495682205001,local target-band PSD ratio; control is noise-only,0.0,sde,,,5,4,0,0,0.5166612138185811,1.9355042980856254,True,ok,3.420688485021377,-9.87443381700631,-18.178241014189933
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,fhn_sde,eeg_component,2.0,2,2,22049746362159392,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,2.25,-8.981352799984968,11.724495682205001,local target-band PSD ratio; control is noise-only,0.0,sde,,,7,5,1,0,0.7533533101803069,1.327398428448746,True,ok,3.420688485021377,-12.402041285006344,-20.70584848218997
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,fhn_sde,no_external_drive,0.0,1,0,6173266222930575267,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,2.25,-43.510378403707165,,local target-band PSD ratio; control is noise-only,0.0,sde,,,0,0,0,0,,,False,insufficient_intervals,-43.510378403707165,0.0,
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,fhn_sde,no_external_drive,0.0,1,1,15096000637201056860,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,2.25,-43.510378403707165,,local target-band PSD ratio; control is noise-only,0.0,sde,,,0,0,0,0,,,False,insufficient_intervals,-43.510378403707165,0.0,
chb08,chb08_21.edf,0.0,4.0,0,FP1-F7,fhn_sde,no_external_drive,0.0,1,2,8343842141920088809,FHN mean+SD peaks; >=0.2s intervals; CV population SD; three intervals,2.25,-43.510378403707165,,local target-band PSD ratio; control is noise-only,0.0,sde,,,0,0,0,0,,,False,insufficient_intervals,-43.510378403707165,0.0,
